24,2,1
-300,5,0
-297,14,0
37,21,1
39,15,1
30,4,1
38,8,1
-300,1,0
30,4,1
25,1,1
-297,6,0
28,2,1
31,3,1
-290,19,0
-300,1,0
30,4,1
-299,4,0
32,6,1
-301,6,0
-299,4,0
24,2,1
-302,3,0
24,2,1
25,1,1
-278,31,0
-300,9,0
41,13,1
23,7,1
-300,5,0
26,4,1
-295,8,0
-300,5,0
-292,17,0
42,20,1
-280,25,0
-292,5,0
-297,6,0
27,3,1
-293,6,0
-298,3,0
-303,4,0
-298,7,0
25,1,1
24,2,1
24,2,1
25,1,1
-290,7,0
-287,16,0
25,1,1
-283,16,0
25,1,1
-300,9,0
-302,3,0
25,1,1
-299,4,0
-300,1,0
25,1,1
24,2,1
25,1,1
25,1,1
-290,23,0
31,7,1
25,1,1
-298,3,0
-302,3,0
25,1,1
-290,31,0
30,4,1
31,3,1
-296,9,0
-295,4,0
-295,8,0
29,9,1
-291,12,0
25,1,1
-300,1,0
-301,6,0
-290,11,0
-303,4,0
-273,50,0
51,39,1
-295,4,0
-302,3,0
25,1,1
26,4,1
-289,14,0
-295,8,0
36,10,1
40,10,1
-300,1,0
-285,14,0
-301,2,0
-301,2,0
25,1,1
28,2,1
-300,5,0
-299,8,0
33,9,1
43,19,1
-294,23,0
53,25,1
-289,6,0
26,4,1
-292,25,0
33,5,1
-303,8,0
34,8,1
24,2,1
37,13,1
-302,3,0
-295,8,0
32,6,1
-300,1,0
25,1,1
-300,1,0
24,2,1
24,2,1
25,1,1
26,12,1
25,1,1
25,1,1
46,28,1
-301,6,0
40,14,1
-296,21,0
35,7,1
-295,4,0
40,14,1
27,3,1
-295,4,0
-297,6,0
-301,10,0
23,3,1
39,15,1
24,2,1
-294,23,0
-301,2,0
24,2,1
-297,6,0
31,7,1
39,15,1
-303,12,0
-296,9,0
25,1,1
-303,12,0
-298,7,0
23,3,1
-300,5,0
-290,11,0
21,5,1
41,9,1
32,14,1
23,3,1
-275,32,0
-301,2,0
25,1,1
25,1,1
25,1,1
24,2,1
25,1,1
42,20,1
-290,19,0
-300,1,0
-301,2,0
25,5,1
-301,2,0
37,13,1
25,1,1
27,3,1
-294,43,0
-281,30,0
-294,19,0
25,1,1
25,1,1
28,6,1
45,21,1
-291,12,0
-294,15,0
29,9,1
29,9,1
30,4,1
-292,17,0
36,18,1
-293,10,0
25,1,1
-297,2,0
-300,1,0
25,1,1
27,3,1
-294,7,0
-296,5,0
-301,2,0
26,4,1
-300,1,0
27,3,1
-298,11,0
-273,46,0
25,1,1
47,23,1
60,54,1
27,3,1
-295,12,0
23,3,1
34,16,1
33,17,1
-293,18,0
-294,3,0
29,5,1
-299,12,0
30,8,1
-297,2,0
25,1,1
-297,2,0
25,1,1
27,11,1
43,15,1
25,1,1
39,7,1
-300,1,0
25,1,1
47,19,1
29,5,1
25,1,1
-297,6,0
-302,3,0
-292,5,0
-294,23,0
-297,2,0
25,1,1
25,1,1
25,1,1
-281,18,0
36,10,1
50,40,1
-273,38,0
-284,17,0
25,1,1
39,23,1
35,11,1
-300,1,0
33,9,1
-299,4,0
-296,9,0
-292,17,0
24,2,1
25,1,1
-293,10,0
-301,2,0
-292,13,0
-300,1,0
-301,18,0
25,1,1
-288,53,0
25,1,1
30,8,1
-299,4,0
25,1,1
25,1,1
29,9,1
-297,10,0
30,4,1
24,2,1
-294,11,0
28,2,1
28,2,1
30,8,1
26,4,1
-297,2,0
36,22,1
-299,16,0
-292,21,0
25,1,1
-306,31,0
-298,3,0
24,2,1
-283,16,0
-300,5,0
26,8,1
-300,5,0
24,2,1
-300,1,0
-300,5,0
53,29,1
-296,5,0
25,1,1
-299,4,0
-297,6,0
-291,16,0
33,5,1
25,1,1
31,3,1
25,1,1
-295,4,0
31,3,1
-300,1,0
-298,3,0
25,1,1
-302,3,0
49,25,1
-297,10,0
27,3,1
27,11,1
-304,9,0
-295,4,0
-288,33,0
-307,8,0
-302,7,0
-277,22,0
30,4,1
25,5,1
-299,4,0
-299,16,0
-289,14,0
-296,5,0
31,15,1
-299,20,0
-283,16,0
42,12,1
-297,6,0
25,1,1
26,4,1
27,3,1
-297,6,0
30,4,1
25,1,1
25,1,1
-299,8,0
32,6,1
24,2,1
-272,41,0
-299,4,0
45,21,1
25,1,1
25,1,1
-300,1,0
28,2,1
25,1,1
25,1,1
-294,11,0
-290,27,0
-297,2,0
25,1,1
25,1,1
-296,5,0
28,2,1
45,21,1
-293,18,0
25,1,1
37,13,1
-301,2,0
-300,5,0
-302,11,0
-301,6,0
-300,1,0
24,2,1
-295,16,0
-287,20,0
-289,10,0
-301,2,0
39,11,1
-300,1,0
-297,10,0
-294,7,0
-301,2,0
30,4,1
-301,2,0
28,2,1
-300,5,0
35,7,1
-298,3,0
38,8,1
25,1,1
36,14,1
25,1,1
28,2,1
-287,8,0
28,2,1
25,9,1
23,3,1
25,1,1
-269,38,0
41,17,1
-300,5,0
25,1,1
25,1,1
-285,26,0
-300,5,0
-301,6,0
60,66,1
-295,52,0
-300,1,0
-295,4,0
-292,9,0
-280,25,0
-287,16,0
-289,14,0
31,7,1
-299,8,0
-300,1,0
39,15,1
-289,10,0
-290,11,0
-295,12,0
-292,9,0
33,17,1
33,25,1
29,13,1
-298,7,0
-301,6,0
26,8,1
28,6,1
79,67,1
25,1,1
-296,13,0
-284,25,0
-300,9,0
28,14,1
40,18,1
35,19,1
25,1,1
-301,2,0
30,4,1
35,11,1
31,3,1
25,1,1
-295,4,0
-269,58,0
-300,1,0
-276,21,0
32,6,1
-302,7,0
25,1,1
25,1,1
33,5,1
30,4,1
34,8,1
-291,8,0
29,5,1
-302,3,0
-297,2,0
25,1,1
-300,1,0
25,1,1
25,1,1
31,7,1
-297,6,0
24,6,1
31,23,1
38,44,1
-294,3,0
25,1,1
35,7,1
25,1,1
24,2,1
39,7,1
-298,3,0
25,1,1
-296,5,0
33,9,1
-296,5,0
29,9,1
25,1,1
25,1,1
30,4,1
34,12,1
63,59,1
-284,21,0
-296,5,0
32,26,1
-272,41,0
31,15,1
-301,2,0
-300,1,0
-300,1,0
31,19,1
-296,9,0
27,3,1
25,1,1
-299,20,0
-275,24,0
-296,9,0
-297,2,0
24,6,1
-271,36,0
-288,13,0
25,1,1
22,4,1
25,1,1
-296,9,0
25,1,1
-294,15,0
25,5,1
32,6,1
28,2,1
25,1,1
25,1,1
-298,3,0
31,3,1
-296,9,0
27,3,1
-289,10,0
28,2,1
35,11,1
-301,10,0
34,8,1
24,2,1
-298,7,0
30,8,1
34,8,1
38,8,1
33,5,1
-301,2,0
-300,1,0
23,3,1
-296,5,0
31,7,1
31,7,1
25,1,1
-300,1,0
25,1,1
25,1,1
-280,29,0
-288,25,0
28,10,1
-292,25,0
-290,11,0
39,11,1
34,8,1
-296,5,0
30,8,1
36,6,1
25,1,1
25,1,1
38,16,1
23,19,1
57,33,1
25,1,1
24,2,1
24,2,1
-304,5,0
35,15,1
31,3,1
26,8,1
-297,2,0
-291,32,0
-300,1,0
38,12,1
28,2,1
-284,21,0
23,3,1
24,2,1
28,2,1
-272,33,0
25,1,1
-300,1,0
29,9,1
24,2,1
32,6,1
67,35,1
31,3,1
46,20,1
39,15,1
37,21,1
-285,10,0
-299,4,0
24,2,1
51,27,1
24,2,1
-302,3,0
-301,10,0
-298,3,0
25,1,1
25,1,1
24,2,1
28,6,1
26,8,1
-300,1,0
-302,3,0
-293,14,0
30,4,1
-275,28,0
28,2,1
31,3,1
24,2,1
45,21,1
26,4,1
28,10,1
-298,3,0
25,1,1
35,7,1
24,2,1
25,1,1
-288,13,0
26,4,1
-294,15,0
25,1,1
25,1,1
24,2,1
