-309,10,0
25,1,1
23,3,1
-309,10,0
-347,48,0
-300,1,0
-313,14,0
25,1,1
2,24,1
-315,16,0
-300,1,0
25,1,1
-359,60,0
25,1,1
18,8,1
-360,61,0
22,4,1
-308,9,0
-313,14,0
24,2,1
-343,44,0
23,3,1
-5,31,1
-318,19,0
-18,44,1
2,24,1
-18,44,1
-316,17,0
-351,52,0
-18,44,1
-315,16,0
17,9,1
-305,6,0
-313,14,0
15,11,1
-301,2,0
-319,20,0
-310,11,0
21,5,1
3,23,1
-300,1,0
20,6,1
-325,26,0
-9,35,1
-320,21,0
-304,5,0
-301,2,0
-10,36,1
-304,5,0
8,18,1
-15,41,1
-302,3,0
14,12,1
-324,25,0
-343,44,0
-350,51,0
12,14,1
14,12,1
-320,21,0
-331,32,0
12,14,1
-349,50,0
-23,49,1
-302,3,0
25,1,1
-1,27,1
21,5,1
-339,40,0
-328,29,0
-367,68,0
25,1,1
-302,3,0
-300,1,0
-311,12,0
0,26,1
25,1,1
-314,15,0
12,14,1
25,1,1
25,1,1
25,1,1
-327,28,0
-325,26,0
-308,9,0
-353,54,0
-305,6,0
-306,7,0
25,1,1
8,18,1
-343,44,0
5,21,1
25,1,1
-308,9,0
25,1,1
17,9,1
-302,3,0
22,4,1
-307,8,0
-315,16,0
21,5,1
21,5,1
-332,33,0
-302,3,0
25,1,1
-326,27,0
-302,3,0
-324,25,0
25,1,1
-302,3,0
-317,18,0
-310,11,0
10,16,1
-6,32,1
24,2,1
-377,78,0
-305,6,0
-76,102,1
-310,11,0
24,2,1
-336,37,0
-28,54,1
-324,25,0
-301,2,0
18,8,1
14,12,1
-303,4,0
-33,59,1
-321,22,0
-333,34,0
-379,80,0
13,13,1
11,15,1
-42,68,1
23,3,1
25,1,1
25,1,1
-309,10,0
-313,14,0
14,12,1
-300,1,0
-29,55,1
16,10,1
-305,6,0
-352,53,0
-323,24,0
-19,45,1
-367,68,0
-314,15,0
-305,6,0
24,2,1
-312,13,0
16,10,1
25,1,1
-338,39,0
-301,2,0
-315,16,0
25,1,1
22,4,1
-315,16,0
-308,9,0
-305,6,0
-397,98,0
20,6,1
20,6,1
-331,32,0
-346,47,0
16,10,1
18,8,1
-2,28,1
25,1,1
4,22,1
-320,21,0
24,2,1
25,1,1
-310,11,0
-300,1,0
-300,1,0
-324,25,0
-14,40,1
-301,2,0
-300,1,0
22,4,1
-308,9,0
-304,5,0
25,1,1
25,1,1
-302,3,0
-311,12,0
-388,89,0
-414,115,0
-319,20,0
25,1,1
-301,2,0
-380,81,0
15,11,1
24,2,1
16,10,1
-364,65,0
-301,2,0
18,8,1
25,1,1
-306,7,0
11,15,1
-314,15,0
24,2,1
-311,12,0
-1,27,1
22,4,1
-303,4,0
24,2,1
14,12,1
-323,24,0
24,2,1
25,1,1
-308,9,0
-309,10,0
8,18,1
-332,33,0
25,1,1
-312,13,0
-337,38,0
-368,69,0
-325,26,0
22,4,1
0,26,1
-34,60,1
13,13,1
-308,9,0
25,1,1
-58,84,1
17,9,1
-335,36,0
-308,9,0
-322,23,0
-323,24,0
-301,2,0
-4,30,1
23,3,1
-335,36,0
22,4,1
16,10,1
-305,6,0
-302,3,0
25,1,1
-15,41,1
18,8,1
25,1,1
-308,9,0
-326,27,0
-300,1,0
17,9,1
10,16,1
-341,42,0
-305,6,0
25,1,1
-331,32,0
-310,11,0
-301,2,0
1,25,1
25,1,1
23,3,1
-331,32,0
-40,66,1
5,21,1
24,2,1
-303,4,0
-332,33,0
-343,44,0
-300,1,0
-300,1,0
25,1,1
-319,20,0
-322,23,0
-304,5,0
-317,18,0
25,1,1
-1,27,1
24,2,1
-313,14,0
-332,33,0
22,4,1
16,10,1
23,3,1
-318,19,0
7,19,1
-315,16,0
25,1,1
-301,2,0
16,10,1
-29,55,1
-319,20,0
-361,62,0
25,1,1
-323,24,0
25,1,1
-327,28,0
-301,2,0
-300,1,0
25,1,1
25,1,1
-366,67,0
-305,6,0
25,1,1
-303,4,0
-372,73,0
23,3,1
-301,2,0
-307,8,0
-302,3,0
11,15,1
-328,29,0
-304,5,0
5,21,1
-497,198,0
18,8,1
-300,1,0
-304,5,0
-332,33,0
-300,1,0
-312,13,0
8,18,1
25,1,1
25,1,1
-346,47,0
-302,3,0
25,1,1
8,18,1
-12,38,1
-373,74,0
-416,117,0
25,1,1
-316,17,0
-306,7,0
25,1,1
-302,3,0
-335,36,0
25,1,1
-333,34,0
-306,7,0
-374,75,0
7,19,1
22,4,1
21,5,1
20,6,1
-9,35,1
-304,5,0
24,2,1
-300,1,0
23,3,1
-4,30,1
-304,5,0
-25,51,1
23,3,1
-311,12,0
8,18,1
-307,8,0
25,1,1
-6,32,1
-340,41,0
-310,11,0
15,11,1
20,6,1
20,6,1
21,5,1
-314,15,0
25,1,1
21,5,1
-305,6,0
-379,80,0
23,3,1
-303,4,0
-334,35,0
-304,5,0
-305,6,0
25,1,1
-308,9,0
-305,6,0
-18,44,1
3,23,1
-89,115,1
18,8,1
-301,2,0
21,5,1
-305,6,0
22,4,1
-303,4,0
-320,21,0
-311,12,0
-313,14,0
-305,6,0
-341,42,0
-309,10,0
-9,35,1
