-376,77,0
25,1,1
-310,11,0
-308,9,0
-307,8,0
22,4,1
25,1,1
-16,42,1
-310,11,0
25,1,1
20,6,1
-308,9,0
-304,5,0
-307,8,0
-300,1,0
-320,21,0
-312,13,0
22,4,1
24,2,1
-308,9,0
25,1,1
25,1,1
15,11,1
-313,14,0
25,1,1
-344,45,0
-307,8,0
24,2,1
-301,2,0
18,8,1
21,5,1
22,4,1
24,2,1
-308,9,0
10,16,1
25,1,1
19,7,1
-300,1,0
-305,6,0
25,1,1
-310,11,0
-305,6,0
-312,13,0
24,2,1
25,1,1
-300,1,0
-67,93,1
-323,24,0
20,6,1
-315,16,0
-315,16,0
14,12,1
24,2,1
23,3,1
23,3,1
22,4,1
22,4,1
-304,5,0
-306,7,0
25,1,1
-324,25,0
-340,41,0
-1,27,1
15,11,1
-300,1,0
13,13,1
24,2,1
-305,6,0
24,2,1
25,1,1
-309,10,0
-301,2,0
23,3,1
2,24,1
17,9,1
16,10,1
0,26,1
-307,8,0
-323,24,0
-306,7,0
-301,2,0
25,1,1
9,17,1
-34,60,1
-309,10,0
24,2,1
8,18,1
-311,12,0
25,1,1
-308,9,0
-309,10,0
-304,5,0
-378,79,0
-301,2,0
24,2,1
16,10,1
-309,10,0
-307,8,0
-302,3,0
-301,2,0
24,2,1
24,2,1
-303,4,0
-308,9,0
25,1,1
-319,20,0
-335,36,0
-343,44,0
25,1,1
-1,27,1
-341,42,0
24,2,1
-319,20,0
-305,6,0
24,2,1
22,4,1
25,1,1
24,2,1
-334,35,0
-336,37,0
23,3,1
-309,10,0
21,5,1
-306,7,0
13,13,1
-304,5,0
-302,3,0
-305,6,0
-11,37,1
-1,27,1
24,2,1
-301,2,0
25,1,1
-351,52,0
-302,3,0
24,2,1
-304,5,0
-300,1,0
-325,26,0
-302,3,0
23,3,1
-345,46,0
-16,42,1
-311,12,0
-325,26,0
-310,11,0
23,3,1
-332,33,0
17,9,1
18,8,1
-301,2,0
25,1,1
25,1,1
17,9,1
21,5,1
24,2,1
-17,43,1
18,8,1
-74,100,1
-308,9,0
24,2,1
-304,5,0
-311,12,0
25,1,1
-10,36,1
24,2,1
19,7,1
-300,1,0
-307,8,0
-306,7,0
3,23,1
20,6,1
25,1,1
25,1,1
11,15,1
-309,10,0
23,3,1
24,2,1
-343,44,0
-333,34,0
24,2,1
25,1,1
-2,28,1
-6,32,1
-300,1,0
-320,21,0
-303,4,0
14,12,1
14,12,1
-3,29,1
-303,4,0
-300,1,0
25,1,1
24,2,1
23,3,1
-339,40,0
-309,10,0
13,13,1
24,2,1
25,1,1
21,5,1
25,1,1
2,24,1
24,2,1
23,3,1
19,7,1
24,2,1
-306,7,0
-310,11,0
-311,12,0
-309,10,0
-33,59,1
22,4,1
-6,32,1
-346,47,0
17,9,1
-301,2,0
-315,16,0
-11,37,1
-304,5,0
20,6,1
-18,44,1
23,3,1
-310,11,0
-315,16,0
-321,22,0
-319,20,0
-301,2,0
25,1,1
-311,12,0
-347,48,0
-305,6,0
-312,13,0
-11,37,1
23,3,1
-311,12,0
-326,27,0
-5,31,1
22,4,1
25,1,1
-307,8,0
-315,16,0
25,1,1
-312,13,0
-317,18,0
-306,7,0
-320,21,0
25,1,1
20,6,1
20,6,1
-320,21,0
-312,13,0
15,11,1
-305,6,0
8,18,1
-302,3,0
21,5,1
-61,87,1
21,5,1
-304,5,0
-302,3,0
-306,7,0
-307,8,0
-318,19,0
25,1,1
-71,97,1
-323,24,0
24,2,1
-304,5,0
-310,11,0
9,17,1
24,2,1
25,1,1
-312,13,0
-301,2,0
-311,12,0
25,1,1
-308,9,0
-300,1,0
-314,15,0
-310,11,0
-307,8,0
6,20,1
-10,36,1
-320,21,0
23,3,1
12,14,1
8,18,1
24,2,1
25,1,1
-341,42,0
-300,1,0
-312,13,0
23,3,1
-4,30,1
15,11,1
25,1,1
24,2,1
-301,2,0
-315,16,0
-308,9,0
-330,31,0
-316,17,0
-393,94,0
-312,13,0
-306,7,0
15,11,1
21,5,1
-300,1,0
-301,2,0
-311,12,0
16,10,1
-300,1,0
-308,9,0
8,18,1
-348,49,0
-302,3,0
-334,35,0
13,13,1
-316,17,0
25,1,1
21,5,1
11,15,1
24,2,1
-315,16,0
-313,14,0
-357,58,0
14,12,1
-332,33,0
17,9,1
-300,1,0
21,5,1
-302,3,0
8,18,1
25,1,1
-301,2,0
-308,9,0
18,8,1
-336,37,0
-301,2,0
-301,2,0
20,6,1
17,9,1
-316,17,0
21,5,1
-300,1,0
-306,7,0
3,23,1
22,4,1
6,20,1
16,10,1
-343,44,0
25,1,1
-320,21,0
-313,14,0
25,1,1
-329,30,0
-308,9,0
-15,41,1
-313,14,0
-312,13,0
7,19,1
-304,5,0
-308,9,0
-311,12,0
-301,2,0
25,1,1
23,3,1
-304,5,0
6,20,1
25,1,1
25,1,1
25,1,1
25,1,1
-309,10,0
-329,30,0
24,2,1
24,2,1
-338,39,0
24,2,1
-309,10,0
-332,33,0
-56,82,1
-1,27,1
-317,18,0
14,12,1
-346,47,0
17,9,1
22,4,1
-352,53,0
-348,49,0
-304,5,0
20,6,1
-344,45,0
-336,37,0
-306,7,0
-300,1,0
25,1,1
25,1,1
24,2,1
-315,16,0
-12,38,1
24,2,1
25,1,1
-304,5,0
25,1,1
21,5,1
-300,1,0
21,5,1
14,12,1
17,9,1
25,1,1
-302,3,0
22,4,1
4,22,1
15,11,1
19,7,1
23,3,1
-313,14,0
-300,1,0
-2,28,1
23,3,1
19,7,1
13,13,1
-300,1,0
10,16,1
-303,4,0
22,4,1
14,12,1
18,8,1
17,9,1
-15,41,1
-370,71,0
-300,1,0
25,1,1
24,2,1
25,1,1
-9,35,1
25,1,1
-300,1,0
-301,2,0
25,1,1
24,2,1
-65,91,1
11,15,1
-368,69,0
24,2,1
-3,29,1
-340,41,0
14,12,1
-300,1,0
-301,2,0
25,1,1
-332,33,0
23,3,1
-320,21,0
-313,14,0
-34,60,1
25,1,1
-325,26,0
25,1,1
4,22,1
24,2,1
24,2,1
25,1,1
-321,22,0
25,1,1
-328,29,0
-300,1,0
-331,32,0
25,1,1
15,11,1
24,2,1
14,12,1
25,1,1
