-294,7,0
-300,1,0
43,37,1
-293,8,0
24,4,1
-269,52,0
48,24,1
-282,41,0
31,14,1
-299,12,0
-310,32,0
-285,40,0
35,17,1
-304,39,0
31,6,1
-262,92,0
25,1,1
-300,1,0
-288,25,0
-300,1,0
25,1,1
-273,43,0
-293,11,0
40,16,1
-288,16,0
-302,3,0
25,1,1
32,6,1
-301,2,0
-304,12,0
25,1,1
32,6,1
-292,18,0
35,17,1
-299,14,0
-293,23,0
-297,28,0
25,20,1
-302,2,0
32,15,1
23,2,1
32,6,1
37,9,1
36,11,1
-295,7,0
-294,28,0
-298,94,0
25,1,1
-261,86,0
-300,6,0
40,16,1
28,2,1
-287,32,0
24,2,1
-297,5,0
-310,13,0
25,1,1
-300,1,0
-297,22,0
25,1,1
-272,24,0
29,12,1
41,19,1
31,7,1
34,4,1
-300,1,0
-293,9,0
-304,19,0
25,4,1
43,23,1
65,47,1
-305,9,0
47,10,1
-293,26,0
-300,1,0
33,15,1
29,5,1
-297,14,0
-300,1,0
-304,7,0
-290,44,0
25,1,1
28,2,1
-297,18,0
-302,5,0
-292,46,0
43,13,1
-296,5,0
41,15,1
35,7,1
28,2,1
38,25,1
37,18,1
34,8,1
-301,9,0
62,55,1
-295,43,0
23,2,1
38,11,1
-302,2,0
-284,26,0
25,1,1
-298,3,0
25,1,1
25,1,1
-300,1,0
-289,18,0
25,1,1
27,3,1
-298,13,0
-297,5,0
25,1,1
37,5,1
-297,10,0
33,7,1
28,2,1
-300,10,0
-287,42,0
39,11,1
-308,25,0
-299,12,0
-300,1,0
25,1,1
25,1,1
31,3,1
37,15,1
31,3,1
31,7,1
28,2,1
-292,20,0
-300,1,0
-293,17,0
25,1,1
-304,3,0
-300,1,0
31,3,1
25,1,1
-283,11,0
32,21,1
-300,1,0
-302,7,0
48,45,1
-297,2,0
-301,2,0
29,5,1
-297,2,0
56,23,1
-306,11,0
25,1,1
-299,28,0
-300,1,0
23,2,1
-293,49,0
25,7,1
-297,8,0
-280,36,0
23,3,1
-299,3,0
40,14,1
-302,3,0
-296,10,0
-292,29,0
-302,2,0
-281,32,0
30,10,1
-292,53,0
-286,33,0
-289,13,0
28,20,1
-278,18,0
25,1,1
-296,4,0
27,5,1
25,1,1
30,9,1
28,2,1
-305,4,0
25,1,1
-300,1,0
-295,20,0
25,1,1
31,16,1
-286,17,0
-294,10,0
-299,14,0
-279,31,0
-300,1,0
31,9,1
-305,8,0
-296,4,0
23,2,1
-297,13,0
25,1,1
-297,2,0
25,5,1
-297,2,0
25,1,1
-292,17,0
51,26,1
-297,27,0
-292,19,0
-300,4,0
-292,27,0
30,4,1
40,14,1
-299,39,0
28,5,1
-298,6,0
-291,27,0
-301,2,0
25,1,1
-300,1,0
-297,8,0
32,5,1
-293,6,0
25,1,1
-300,1,0
-306,5,0
-292,5,0
25,1,1
31,3,1
-289,49,0
25,1,1
-297,30,0
25,1,1
-296,7,0
35,6,1
-292,5,0
36,23,1
-302,2,0
-299,3,0
28,5,1
36,13,1
36,13,1
-303,3,0
33,5,1
32,15,1
-289,11,0
47,23,1
-294,16,0
39,33,1
-300,1,0
49,23,1
28,2,1
32,17,1
-291,41,0
36,24,1
17,22,1
-293,6,0
38,19,1
-297,11,0
-299,3,0
25,1,1
25,1,1
31,3,1
-302,2,0
-300,1,0
-299,6,0
41,24,1
25,1,1
33,5,1
23,2,1
-297,2,0
-300,1,0
-298,3,0
-269,54,0
25,1,1
-296,4,0
31,9,1
46,48,1
-301,2,0
25,1,1
31,3,1
25,1,1
-296,19,0
-303,3,0
25,1,1
-298,5,0
-302,2,0
26,3,1
32,11,1
-291,18,0
20,7,1
-285,20,0
-279,14,0
30,4,1
36,21,1
30,10,1
44,10,1
-297,2,0
-300,15,0
25,1,1
-301,9,0
41,18,1
-300,1,0
28,2,1
47,19,1
24,11,1
-282,32,0
25,1,1
-298,5,0
-305,53,0
-300,1,0
