-21,0
-379,1
-305,2
24,3
25,4
-304,5
25,6
-396,7
-340,8
-331,9
-307,10
-351,11
-360,12
-353,13
-78,14
-313,15
-417,16
-343,17
-1,18
-352,19
-315,20
-113,21
-441,22
-316,23
-372,24
-124,25
-319,26
-472,27
-68,28
7,29
-378,30
-451,31
-318,32
2,33
12,34
-303,35
-335,36
-20,37
-350,38
-412,39
-369,40
-319,41
-319,42
23,43
-318,44
11,45
4,46
-67,47
-451,48
-200,49
-200,50
-9,51
-58,52
-353,53
-318,54
-308,55
-31,56
-29,57
-303,58
-300,59
-445,60
-65,61
-384,62
25,63
-21,64
-315,65
-357,66
-317,67
-81,68
-37,69
-327,70
-76,71
-312,72
-16,73
24,74
25,75
-355,76
-333,77
-82,78
-71,79
-331,80
-302,81
-200,82
-48,83
-74,84
-382,85
-301,86
18,87
22,88
-87,89
-344,90
-364,91
-357,92
25,93
25,94
-200,95
-301,96
-309,97
-330,98
-331,99
-427,100
25,101
-382,102
-200,103
10,104
-3,105
-463,106
-4,107
-302,108
-315,109
-365,110
-369,111
-27,112
-3,113
-369,114
4,115
-19,116
-338,117
-40,118
7,119
-394,120
-200,121
4,122
-305,123
-327,124
-456,125
-314,126
-65,127
-13,128
-322,129
-304,130
-29,131
-367,132
-2,133
25,134
23,135
-5,136
-308,137
2,138
-301,139
-302,140
12,141
-356,142
-50,143
-383,144
-412,145
-401,146
-48,147
-11,148
-306,149
-336,150
-314,151
-26,152
-315,153
-392,154
-382,155
-451,156
13,157
25,158
-300,159
2,160
-317,161
-321,162
-312,163
21,164
24,165
-373,166
-339,167
-200,168
-308,169
-300,170
-146,171
24,172
24,173
16,174
-200,175
-25,176
-13,177
21,178
-318,179
-200,180
-47,181
-73,182
-466,183
-24,184
-307,185
-304,186
-56,187
-389,188
24,189
-458,190
-300,191
24,192
4,193
-320,194
-406,195
-82,196
-377,197
-498,198
-200,199
-390,200
-382,201
8,202
-398,203
-300,204
-375,205
15,206
24,207
5,208
-200,209
-331,210
-127,211
-310,212
-320,213
-368,214
17,215
17,216
-303,217
-312,218
-362,219
-6,220
-414,221
-323,222
-342,223
-150,224
-302,225
-200,226
-368,227
15,228
-380,229
-9,230
-386,231
25,232
-415,233
-22,234
-359,235
-40,236
-324,237
15,238
-345,239
-310,240
-78,241
-124,242
7,243
7,244
-357,245
23,246
-303,247
-425,248
-346,249
-339,250
14,251
14,252
-311,253
17,254
-303,255
-370,256
20,257
-317,258
-396,259
13,260
18,261
-303,262
21,263
-353,264
-17,265
-313,266
-118,267
-4,268
-200,269
-3,270
-310,271
-200,272
-303,273
-306,274
-300,275
-371,276
-374,277
-47,278
-14,279
-303,280
24,281
-333,282
18,283
-331,284
5,285
-377,286
-344,287
-310,288
22,289
-314,290
-321,291
-95,292
-383,293
-13,294
-21,295
-302,296
-341,297
-329,298
-300,299
-133,300
-200,301
-323,302
-341,303
-330,304
24,305
-309,306
-300,307
-311,308
21,309
-433,310
-343,311
-357,312
-14,313
-65,314
-50,315
-310,316
-470,317
24,318
25,319
-472,320
25,321
